session_id,startTime,endTime,ProductList,gender
u13429,15/11/14 7:03,15/11/14 7:03,A00002/B00005/C00013/D02113/,male
u16387,18/12/14 21:13,18/12/14 21:14,A00001/B00009/C00032/D32315/;A00001/B00009/C00032/D32318/,male
u21760,19/12/14 11:51,19/12/14 11:52,A00002/B00006/C00030/D32828/;A00002/B00006/C00030/D26941/,female
u15505,17/11/14 18:14,17/11/14 18:18,A00002/B00011/C00114/D05919/;A00002/B00011/C00114/D05920/;A00002/B00011/C00114/D05922/;A00002/B00011/C00114/D05923/,female
u12350,15/12/14 20:22,15/12/14 20:22,A00002/B00017/C00045/D28606/,female
u15700,23/11/14 0:12,23/11/14 0:12,A00001/B00001/C00019/D10245/,female
u14738,16/11/14 13:10,16/11/14 13:14,A00002/B00001/C00010/D03976/;A00002/B00001/C00010/D03244/,female
u21473,06/12/14 19:37,06/12/14 19:37,A00002/B00002/C00003/D20294/,male
u16672,21/11/14 13:44,21/11/14 13:45,A00003/B00020/C00052/D08478/,female
u23017,09/12/14 20:22,09/12/14 20:24,A00006/B00023/C00198/D24186/;A00002/B00003/C00006/D24173/,female
u24614,19/12/14 7:52,19/12/14 7:57,A00002/B00007/C00021/D32490/;A00002/B00007/C00021/D15562/;A00002/B00007/C00021/D15864/;A00002/B00007/C00021/D32495/;A00002/B00007/C00021/D32496/,female
u15476,01/12/14 8:09,01/12/14 8:10,A00002/B00002/C00007/D16256/,female
u13995,26/11/14 21:59,26/11/14 21:59,A00002/B00002/C00009/D13475/,female
u10583,16/12/14 8:53,16/12/14 8:55,A00003/B00012/C00051/D25245/;A00003/B00012/C00051/D28887/,female
u10417,17/11/14 13:57,17/11/14 13:57,A00002/B00017/C00139/D05576/,female
u24792,20/12/14 16:03,20/12/14 16:03,A00002/B00002/C00007/D34101/,female
u10449,23/11/14 19:17,23/11/14 19:17,A00002/B00006/C00030/D10841/,female
u10538,08/12/14 8:07,08/12/14 8:07,A00002/B00016/C00127/D21781/,female
u17761,29/11/14 20:11,29/11/14 20:14,A00002/B00002/C00002/D00976/;A00002/B00002/C00002/D00550/;A00002/B00002/C00002/D06058/;A00002/B00007/C00016/D15930/,female
u22995,13/12/14 23:26,13/12/14 23:43,A00002/B00005/C00013/D11626/;A00002/B00011/C00173/D18630/,female
u17078,27/11/14 10:17,27/11/14 10:20,A00002/B00007/C00016/D13866/;A00002/B00007/C00016/D13786/;A00002/B00007/C00016/D13874/,female
u21657,06/12/14 12:08,06/12/14 12:08,A00002/B00002/C00003/D15757/,female
u10646,25/11/14 14:13,25/11/14 14:13,A00003/B00022/C00048/D11332/,female
u15001,16/11/14 23:34,16/12/14 4:35,A00002/B00001/C00059/D04809/;A00002/B00017/C00045/D11667/;A00002/B00007/C00098/D25219/,female
u17505,19/12/14 10:04,19/12/14 10:07,A00002/B00003/C00005/D32650/;A00002/B00003/C00006/D12041/;A00002/B00003/C00005/D32664/;A00002/B00003/C00005/D20203/,female
u12877,14/12/14 10:19,14/12/14 10:39,A00002/B00016/C00135/D26917/;A00002/B00003/C00046/D26933/,female
u12430,16/11/14 11:08,16/11/14 11:14,A00002/B00004/C00066/D03822/;A00002/B00004/C00066/D01060/,female
u12839,15/12/14 20:16,15/12/14 20:16,A00001/B00031/C00044/D28603/,male
u24366,18/12/14 7:57,18/12/14 7:57,A00002/B00002/C00002/D03233/,female
u16186,21/11/14 13:06,21/11/14 13:06,A00002/B00004/C00061/D08383/,female
u10587,16/12/14 19:51,16/12/14 19:51,A00002/B00004/C00018/D01572/,female
u18111,29/11/14 21:17,29/11/14 21:19,A00002/B00007/C00016/D00034/;A00002/B00007/C00016/D15989/,female
u18038,15/12/14 22:11,15/12/14 22:16,A00002/B00001/C00059/D28567/;A00002/B00001/C00059/D00647/;A00002/B00001/C00059/D28599/,male
u11031,27/11/14 14:23,27/11/14 14:23,A00001/B00004/C00066/D10307/,male
u18893,28/11/14 15:41,28/11/14 15:43,A00002/B00002/C00002/D15387/;A00002/B00002/C00007/D15100/,female
u11707,18/11/14 9:42,18/11/14 9:42,A00002/B00004/C00018/D06526/,female
u13268,01/12/14 19:24,01/12/14 19:24,A00002/B00003/C00005/D14010/,male
u11178,26/11/14 14:57,26/11/14 15:14,A00002/B00003/C00014/D12829/;A00002/B00003/C00014/D12833/;A00003/B00012/C00051/D12837/;A00003/B00012/C00032/D06317/;A00003/B00012/C00032/D11152/;A00003/B00012/C00032/D12844/;A00003/B00012/C00028/D12848/;A00003/B00012/C00028/D12849/;A00003/B00012/C00028/D12851/;A00003/B00012/C00028/D12853/;A00003/B00012/C00028/D12855/;A00003/B00012/C00028/D12858/;A00003/B00012/C00028/D12864/;A00003/B00012/C00028/D12867/;A00003/B00012/C00028/D12868/;A00003/B00012/C00028/D12875/;A00003/B00012/C00028/D12878/;A00003/B00012/C00028/D12880/;A00003/B00012/C00028/D12883/;A00003/B00012/C00028/D12885/;A00003/B00012/C00028/D12886/;A00003/B00012/C00028/D12888/;A00003/B00012/C00028/D12890/;A00003/B00012/C00028/D12892/;A00003/B00012/C00028/D12894/;A00003/B00012/C00028/D12896/;A00003/B00012/C00028/D12897/,female
u11738,25/11/14 11:25,25/11/14 11:26,A00002/B00002/C00003/D11278/;A00002/B00003/C00014/D09381/,female
u13938,17/11/14 23:07,17/11/14 23:07,A00001/B00037/C00135/D04484/,male
u18624,26/11/14 9:45,26/11/14 9:45,A00002/B00003/C00005/D02161/,female
u11028,23/11/14 16:23,23/11/14 16:23,A00004/B00014/C00229/D10677/,male
u19975,02/12/14 12:01,02/12/14 12:01,A00001/B00001/C00001/D10241/,male
u15535,17/11/14 20:19,17/11/14 20:20,A00002/B00002/C00002/D06058/;A00002/B00002/C00002/D05798/,female
u11409,21/11/14 15:20,21/11/14 15:20,A00001/B00009/C00032/D08622/,female
u21413,08/12/14 2:02,08/12/14 2:03,A00002/B00003/C00005/D21690/,female
u20100,06/12/14 20:30,06/12/14 20:40,A00001/B00009/C00032/D20389/;A00001/B00001/C00075/D03629/;A00001/B00001/C00075/D20391/;A00001/B00001/C00075/D20393/;A00001/B00001/C00075/D18398/;A00001/B00001/C00075/D20401/;A00001/B00001/C00075/D20403/;A00001/B00001/C00075/D20406/;A00001/B00001/C00075/D03630/;A00001/B00001/C00075/D20408/;A00001/B00001/C00019/D05061/,female
u20622,02/12/14 10:37,02/12/14 10:37,A00001/B00004/C00171/D04770/,female
u19016,27/11/14 0:33,27/11/14 0:34,A00002/B00006/C00030/D13558/;A00002/B00006/C00030/D13559/,female
u16271,19/11/14 9:03,19/11/14 9:04,A00003/B00021/C00054/D07690/;A00003/B00021/C00054/D07694/;A00003/B00021/C00055/D07082/,female
u20893,12/12/14 15:59,12/12/14 15:59,A00001/B00001/C00020/D25073/;A00001/B00001/C00020/D13982/,female
u19922,09/12/14 23:56,09/12/14 23:56,A00002/B00002/C00112/D17648/,female
u13883,25/11/14 9:39,25/11/14 9:39,A00003/B00012/C00048/D07212/,female
u12574,28/11/14 11:26,28/11/14 11:26,A00003/B00028/C00179/D15117/,female
u24485,20/12/14 13:31,20/12/14 13:33,A00003/B00012/C00048/D31186/;A00003/B00012/C00051/D33996/,female
u17898,22/12/14 10:10,22/12/14 10:11,A00002/B00002/C00007/D00873/;A00002/B00002/C00007/D26276/,female
u24020,16/12/14 10:37,16/12/14 10:37,A00001/B00004/C00066/D27153/,male
u17786,18/12/14 0:31,18/12/14 0:31,A00002/B00002/C00003/D31154/;A00002/B00002/C00022/D28334/,female
u21730,14/12/14 10:55,14/12/14 10:56,A00001/B00001/C00029/D26947/;A00001/B00001/C00029/D26949/,male
u10826,12/12/14 8:51,12/12/14 8:52,A00002/B00003/C00014/D10063/;A00002/B00003/C00014/D00509/,female
u22720,09/12/14 9:21,09/12/14 9:21,A00002/B00004/C00210/D23206/,male
u12793,06/12/14 11:35,06/12/14 11:37,A00001/B00009/C00032/D19630/;A00001/B00001/C00182/D19528/,male
u13584,20/12/14 16:38,20/12/14 16:38,A00002/B00003/C00005/D17897/,male
u13328,14/11/14 23:09,14/11/14 23:11,A00002/B00002/C00003/D02004/;A00002/B00002/C00002/D02006/;A00002/B00002/C00002/D02007/,female
u18724,26/11/14 14:29,26/11/14 14:33,A00003/B00022/C00048/D12713/;A00003/B00022/C00048/D12715/;A00003/B00022/C00048/D12722/,female
u17928,25/11/14 11:49,25/11/14 11:49,A00002/B00007/C00017/D11405/,female
u24491,20/12/14 11:37,20/12/14 11:37,A00002/B00002/C00007/D32566/,female
u22097,07/12/14 16:26,07/12/14 16:27,A00002/B00002/C00009/D17952/;A00002/B00002/C00009/D06025/;A00002/B00002/C00009/D21114/;A00002/B00002/C00009/D21115/,female
u22326,16/12/14 11:03,16/12/14 11:05,A00002/B00003/C00006/D29096/;A00002/B00003/C00006/D08385/;A00002/B00003/C00006/D29100/,female
u18412,25/11/14 15:55,25/11/14 15:56,A00002/B00002/C00007/D08088/;A00002/B00002/C00007/D11280/,female
u21071,05/12/14 20:05,05/12/14 20:05,A00001/B00009/C00186/D18549/,male
u23971,15/12/14 22:06,15/12/14 22:06,A00002/B00003/C00079/D28741/,male
u21144,18/12/14 11:36,18/12/14 11:36,A00003/B00028/C00179/D28983/,female
u17147,22/11/14 9:59,22/11/14 10:02,A00002/B00002/C00007/D09363/;A00002/B00002/C00007/D09364/;A00002/B00002/C00007/D08698/;A00002/B00006/C00030/D04286/;A00002/B00006/C00030/D09373/,female
u14098,16/11/14 15:27,16/11/14 15:30,A00002/B00001/C00075/D04189/;A00002/B00001/C00010/D04190/;A00002/B00001/C00010/D04198/,female
u11341,05/12/14 21:09,05/12/14 21:09,A00001/B00031/C00044/D18744/,male
u17387,20/12/14 0:11,20/12/14 0:11,A00002/B00002/C00081/D19604/,female
u11891,22/12/14 15:18,22/12/14 15:18,A00002/B00002/C00002/D35595/;A00002/B00002/C00112/D35597/,female
u19033,27/11/14 8:09,27/11/14 8:09,A00002/B00003/C00014/D01071/,female
u18514,25/11/14 20:53,25/11/14 20:55,A00002/B00002/C00004/D00695/;A00002/B00003/C00006/D05689/,female
u17962,08/12/14 8:06,08/12/14 8:07,A00002/B00007/C00021/D18287/,male
u18659,13/12/14 8:23,13/12/14 8:23,A00002/B00002/C00009/D00801/,female
u15958,09/12/14 13:20,09/12/14 13:20,A00004/B00014/C00083/D23628/,male
u10234,05/12/14 2:07,05/12/14 2:08,A00001/B00004/C00132/D18179/;A00001/B00004/C00132/D18180/,male
u24400,18/12/14 9:57,18/12/14 9:57,A00002/B00002/C00003/D12824/,female
u17566,23/11/14 11:26,23/11/14 11:26,A00002/B00003/C00014/D02458/,female
u23039,09/12/14 21:43,09/12/14 21:43,A00002/B00007/C00016/D16796/,male
u14750,16/11/14 13:58,16/11/14 13:58,A00003/B00012/C00051/D04037/,female
u20645,19/12/14 18:16,19/12/14 18:16,A00001/B00001/C00019/D33328/,male
u15695,21/11/14 21:38,21/11/14 21:45,A00002/B00002/C00007/D00488/;A00002/B00002/C00007/D02179/;A00002/B00002/C00007/D01948/;A00002/B00002/C00007/D09070/;A00002/B00002/C00007/D09073/;A00002/B00002/C00007/D04841/,female
u16925,21/11/14 21:01,21/11/14 21:02,A00003/B00021/C00055/D09012/;A00003/B00021/C00064/D08997/,female
u23590,13/12/14 20:40,13/12/14 20:40,A00002/B00002/C00003/D26477/,female
u12663,17/11/14 23:08,17/11/14 23:10,A00001/B00015/C00043/D01311/;A00001/B00015/C00043/D02963/;A00002/B00001/C00059/D06181/,female
u22776,16/12/14 8:21,16/12/14 8:21,A00002/B00003/C00046/D28859/,female
u15553,21/12/14 11:04,21/12/14 11:04,A00003/B00012/C00051/D30661/;A00003/B00012/C00051/D28716/,female
u18708,26/11/14 12:54,26/11/14 12:54,A00002/B00002/C00007/D01413/,female
u15269,21/11/14 17:56,21/11/14 17:56,A00002/B00007/C00016/D03062/,female
u14679,16/11/14 21:31,16/11/14 21:31,A00001/B00031/C00130/D04628/,male
u17413,20/12/14 9:43,20/12/14 9:43,A00003/B00012/C00028/D12651/,female
u23172,18/12/14 8:54,18/12/14 8:55,A00002/B00001/C00150/D03815/;A00002/B00001/C00150/D31261/;A00002/B00001/C00150/D05194/;A00002/B00001/C00150/D25251/,female
u17022,22/11/14 0:04,22/11/14 0:05,A00004/B00014/C00205/D09197/;A00004/B00014/C00205/D09198/;A00004/B00014/C00205/D09199/;A00004/B00014/C00205/D09200/,male
u17628,23/11/14 13:46,23/11/14 13:46,A00002/B00002/C00009/D10554/,female
u24934,22/12/14 14:20,22/12/14 14:22,A00003/B00012/C00048/D24488/;A00003/B00012/C00048/D30899/,female
u10149,05/12/14 22:29,05/12/14 22:30,A00002/B00003/C00046/D02561/,female
u11704,18/11/14 9:15,18/11/14 9:18,A00002/B00004/C00018/D06526/;A00002/B00003/C00006/D00900/,female
u10019,06/12/14 16:37,06/12/14 16:37,A00002/B00001/C00010/D18416/,female
u14666,27/11/14 13:57,27/11/14 13:57,A00003/B00012/C00036/D14124/,female
u18108,25/11/14 11:06,25/11/14 11:06,A00002/B00007/C00016/D04630/,female
u22351,09/12/14 8:46,09/12/14 8:46,A00002/B00002/C00007/D23144/,female
u18225,28/11/14 8:07,28/11/14 8:07,A00002/B00002/C00007/D14880/,female
u23327,12/12/14 21:06,12/12/14 21:06,A00002/B00001/C00010/D03244/,male
u15999,17/12/14 15:23,17/12/14 15:24,A00002/B00017/C00045/D27497/;A00002/B00017/C00045/D15265/;A00002/B00017/C00045/D11455/,female
u16485,19/11/14 19:59,19/11/14 19:59,A00002/B00003/C00014/D08074/,female
u16378,19/11/14 15:37,19/11/14 15:37,A00003/B00028/C00086/D07784/,male
u17779,08/12/14 9:33,08/12/14 9:34,A00002/B00002/C00112/D17827/;A00002/B00002/C00002/D21908/,female
u16070,21/12/14 18:34,21/12/14 18:34,A00003/B00028/C00036/D34870/,female
u23749,21/12/14 8:45,21/12/14 8:46,A00002/B00007/C00017/D34481/;A00002/B00007/C00017/D25159/,female
u17734,26/11/14 12:39,26/11/14 12:39,A00002/B00002/C00003/D01017/,female
u22601,08/12/14 16:37,08/12/14 16:37,A00002/B00003/C00079/D14672/,male
u16222,21/11/14 14:12,21/11/14 14:14,A00003/B00012/C00051/D04255/;A00003/B00012/C00051/D08521/,female
u22629,20/12/14 10:03,20/12/14 10:03,A00003/B00021/C00055/D16169/,female
u17162,22/11/14 10:33,22/11/14 10:35,A00002/B00003/C00074/D09396/;A00002/B00001/C00053/D09398/;A00002/B00001/C00053/D09399/,female
u18700,20/12/14 12:13,20/12/14 12:17,A00011/B00050/C00346/D33908/;A00011/B00050/C00157/D33910/;A00011/B00050/C00346/D33899/;A00011/B00050/C00157/D33913/;A00011/B00050/C00157/D33914/;A00011/B00050/C00157/D33915/;A00011/B00050/C00157/D33916/;A00011/B00050/C00157/D33917/;A00011/B00050/C00346/D33902/,female
u21273,18/12/14 17:33,18/12/14 17:33,A00002/B00016/C00044/D05822/,female
u24602,18/12/14 22:25,18/12/14 22:27,A00002/B00007/C00017/D04319/;A00002/B00007/C00017/D04614/;A00002/B00007/C00017/D32377/;A00002/B00007/C00017/D20854/;A00002/B00007/C00017/D32378/,female
u16693,17/12/14 15:46,17/12/14 15:46,A00002/B00002/C00007/D28126/,female
u13786,22/11/14 21:48,22/11/14 21:48,A00002/B00002/C00003/D10162/,female
u10290,07/12/14 10:46,07/12/14 10:46,A00002/B00003/C00006/D20795/,male
u22438,19/12/14 9:27,19/12/14 9:28,A00002/B00003/C00006/D10523/;A00002/B00003/C00006/D02905/,female
u21915,06/12/14 20:43,06/12/14 20:47,A00002/B00004/C00018/D20390/;A00002/B00004/C00018/D20419/;A00002/B00004/C00018/D20422/;A00002/B00004/C00018/D16686/;A00002/B00004/C00018/D16684/;A00002/B00004/C00018/D20427/;A00002/B00004/C00018/D20384/,female
u23091,12/12/14 9:11,21/12/14 12:49,A00002/B00003/C00006/D24454/;A00002/B00016/C00221/D32257/;A00002/B00016/C00221/D34651/,female
u11728,21/11/14 19:17,21/11/14 19:17,A00002/B00003/C00006/D08884/,female
u15222,15/12/14 9:30,15/12/14 9:30,A00002/B00002/C00002/D05953/,female
u14019,07/12/14 10:13,07/12/14 10:14,A00002/B00002/C00081/D20759/;A00002/B00002/C00002/D20761/;A00002/B00002/C00002/D20762/;A00002/B00002/C00081/D20749/,female
u22150,19/12/14 23:26,19/12/14 23:28,A00001/B00031/C00044/D33588/;A00001/B00031/C00044/D33589/;A00001/B00031/C00044/D33590/,male
u20444,13/12/14 22:59,13/12/14 22:59,A00002/B00005/C00013/D02174/,female
u23906,16/12/14 14:21,16/12/14 14:21,A00002/B00002/C00003/D24245/,female
u16407,08/12/14 10:51,08/12/14 10:51,A00002/B00004/C00018/D14397/,female
u20968,12/12/14 22:57,12/12/14 22:57,A00002/B00001/C00123/D11875/,female
u19747,29/11/14 14:22,29/11/14 14:35,A00002/B00003/C00074/D15600/;A00002/B00003/C00046/D13634/,female
u18266,27/11/14 20:26,27/11/14 20:30,A00003/B00022/C00038/D14664/;A00003/B00022/C00048/D14665/;A00003/B00022/C00048/D14666/;A00003/B00022/C00048/D13511/;A00003/B00022/C00048/D14668/;A00003/B00022/C00028/D14670/;A00003/B00022/C00048/D14671/;A00003/B00022/C00048/D11527/;A00003/B00022/C00048/D14674/;A00003/B00022/C00048/D14675/,male
u23303,12/12/14 20:02,12/12/14 20:07,A00002/B00017/C00045/D15265/;A00002/B00017/C00045/D25298/;A00002/B00017/C00045/D25299/;A00002/B00017/C00045/D25302/;A00002/B00017/C00045/D25303/;A00002/B00017/C00045/D25305/;A00002/B00017/C00045/D25306/,female
u13506,09/12/14 13:30,09/12/14 13:35,A00002/B00002/C00003/D20362/;A00002/B00006/C00015/D23632/;A00002/B00006/C00015/D23633/;A00002/B00002/C00003/D04586/;A00002/B00002/C00003/D23634/;A00002/B00005/C00057/D23636/;A00002/B00002/C00003/D23638/;A00002/B00002/C00003/D23641/;A00002/B00006/C00030/D23643/;A00002/B00002/C00003/D23646/,female
u22734,16/12/14 9:14,16/12/14 9:14,A00002/B00001/C00053/D28909/,female
u24726,19/12/14 19:35,19/12/14 19:43,A00002/B00002/C00004/D00692/;A00002/B00002/C00004/D33371/;A00002/B00002/C00004/D24416/;A00002/B00002/C00004/D33373/;A00002/B00002/C00004/D17495/;A00002/B00002/C00004/D33375/,female
u18223,26/11/14 16:09,26/11/14 16:09,A00003/B00004/C00089/D02273/,female
u17412,19/12/14 14:32,19/12/14 14:32,A00007/B00071/C00265/D33055/,female
u15003,17/11/14 0:26,17/11/14 0:31,A00003/B00022/C00036/D04860/;A00003/B00035/C00106/D04862/;A00003/B00035/C00106/D04863/,female
u18887,26/11/14 17:07,26/11/14 17:07,A00002/B00002/C00007/D13121/,female
u11518,14/11/14 10:36,14/11/14 10:38,A00002/B00007/C00023/D00525/;A00002/B00034/C00099/D00531/;A00002/B00007/C00024/D00537/,female
u14230,15/11/14 19:42,15/11/14 19:42,A00002/B00001/C00123/D03192/,female
u18398,06/12/14 11:45,06/12/14 11:45,A00002/B00003/C00005/D19634/,female
u15807,19/11/14 17:23,19/11/14 17:23,A00001/B00009/C00028/D06554/,male
u18807,17/12/14 8:27,17/12/14 8:33,A00002/B00002/C00007/D19365/;A00002/B00002/C00007/D30145/;A00002/B00002/C00007/D30146/;A00002/B00002/C00007/D30147/;A00002/B00002/C00007/D30148/;A00002/B00002/C00007/D19727/;A00002/B00002/C00007/D30149/;A00002/B00002/C00007/D30150/;A00002/B00002/C00007/D30151/;A00002/B00002/C00007/D18020/;A00002/B00002/C00007/D30153/,female
u15688,17/11/14 23:34,17/11/14 23:34,A00006/B00057/C00269/D06334/,female
u14438,17/11/14 20:27,17/11/14 20:32,A00002/B00001/C00100/D06063/;A00002/B00001/C00059/D06075/;A00002/B00002/C00003/D06076/;A00002/B00001/C00010/D00288/;A00002/B00001/C00053/D05193/;A00002/B00001/C00150/D05194/,female
u21441,08/12/14 7:10,08/12/14 7:11,A00002/B00003/C00005/D21690/,female
u14689,25/11/14 22:05,25/11/14 22:11,A00002/B00002/C00002/D12092/;A00002/B00002/C00002/D12094/;A00002/B00002/C00002/D12096/;A00002/B00002/C00002/D12100/;A00002/B00002/C00002/D12105/;A00002/B00002/C00002/D12108/,female
u20637,15/12/14 15:31,15/12/14 15:31,A00001/B00001/C00019/D03395/;A00001/B00001/C00019/D06255/,male
u21802,12/12/14 14:06,12/12/14 14:06,A00003/B00012/C00051/D15250/,female
u21996,07/12/14 9:05,07/12/14 9:07,A00001/B00001/C00001/D14576/;A00001/B00001/C00001/D09412/;A00001/B00001/C00001/D14042/;A00001/B00001/C00001/D05865/;A00001/B00001/C00001/D19759/,male
u16798,21/11/14 15:52,21/11/14 15:55,A00002/B00004/C00060/D08703/;A00002/B00004/C00060/D08704/;A00002/B00004/C00060/D08705/,female
u10951,17/12/14 8:26,17/12/14 8:26,A00002/B00002/C00004/D07128/,female
u24721,19/12/14 20:18,19/12/14 20:18,A00006/B00024/C00108/D00656/,female
u10447,23/11/14 14:56,23/11/14 15:00,A00003/B00012/C00048/D10618/;A00002/B00003/C00046/D05639/;A00002/B00003/C00046/D10623/,female
u15763,16/12/14 19:30,16/12/14 19:30,A00002/B00001/C00010/D29844/,female
u18571,05/12/14 22:09,05/12/14 22:09,A00006/B00057/C00269/D16607/,female
u11893,22/12/14 17:07,22/12/14 17:07,A00002/B00001/C00059/D00900/;A00002/B00002/C00002/D00920/,female
u14765,30/11/14 23:22,30/11/14 23:25,A00002/B00002/C00007/D00582/;A00002/B00002/C00007/D09142/,female
u16662,21/11/14 13:14,21/11/14 13:14,A00002/B00003/C00006/D08397/,female
u14174,15/11/14 19:01,15/11/14 19:01,A00006/B00053/C00162/D03136/,female
u19069,09/12/14 9:30,09/12/14 9:30,A00003/B00020/C00052/D13480/,female
u22293,08/12/14 9:02,08/12/14 9:02,A00003/B00012/C00074/D21847/,female
u20127,01/12/14 12:41,01/12/14 12:41,A00002/B00003/C00079/D16664/,female
u17251,25/11/14 13:54,25/11/14 13:54,A00003/B00021/C00055/D09640/,female
u14971,17/11/14 22:13,17/11/14 22:13,A00002/B00001/C00010/D06235/,female
u16152,12/12/14 19:01,12/12/14 19:01,A00001/B00001/C00019/D05883/,male
u18020,17/12/14 13:12,17/12/14 13:12,A00002/B00002/C00007/D03541/,female
u21372,06/12/14 6:57,06/12/14 6:57,A00002/B00003/C00079/D19331/,female
u17108,22/11/14 8:46,22/11/14 8:46,A00002/B00007/C00021/D09273/,female
u23939,15/12/14 23:12,15/12/14 23:12,A00004/B00013/C00039/D28769/,female
u21421,08/12/14 3:25,08/12/14 3:25,A00002/B00003/C00005/D21690/,female
u24669,20/12/14 13:02,20/12/14 13:08,A00003/B00022/C00048/D33962/;A00003/B00022/C00048/D33966/;A00003/B00022/C00028/D00605/;A00003/B00022/C00048/D33969/;A00003/B00022/C00048/D33973/;A00003/B00022/C00048/D33975/;A00003/B00022/C00048/D33981/;A00003/B00022/C00048/D33983/;A00003/B00022/C00028/D09025/,female
u12799,07/12/14 9:52,07/12/14 9:52,A00001/B00009/C00186/D19768/,male
u12495,14/11/14 15:08,14/11/14 15:09,A00002/B00003/C00046/D01178/;A00002/B00003/C00046/D01180/,female
u18141,26/11/14 14:27,26/11/14 14:27,A00002/B00002/C00007/D12767/,female
u11525,25/11/14 12:18,25/11/14 12:18,A00003/B00021/C00055/D11424/;A00003/B00021/C00055/D11426/,female
u10125,16/11/14 15:29,16/11/14 15:29,A00002/B00003/C00005/D01338/,female
u10192,29/11/14 23:57,29/11/14 23:57,A00002/B00002/C00002/D16090/,female
u14752,16/11/14 13:46,16/11/14 13:47,A00004/B00013/C00039/D04016/;A00004/B00013/C00039/D04017/,male
u19378,14/12/14 22:45,14/12/14 22:45,A00002/B00002/C00002/D13817/,female
u14306,15/11/14 20:50,15/11/14 20:50,A00002/B00003/C00046/D03286/,male
u22613,08/12/14 18:56,08/12/14 18:56,A00002/B00001/C00049/D22710/,male
u10008,17/11/14 19:20,17/11/14 19:21,A00002/B00006/C00030/D05978/;A00002/B00006/C00015/D05980/,female
u18848,26/11/14 15:50,26/11/14 15:54,A00002/B00002/C00007/D11928/;A00002/B00002/C00007/D00266/;A00002/B00002/C00007/D11268/;A00002/B00002/C00007/D12990/,female
u22519,12/12/14 8:39,12/12/14 8:41,A00003/B00012/C00048/D24393/;A00003/B00012/C00048/D14466/,female
u19247,27/11/14 15:00,27/11/14 15:00,A00002/B00002/C00012/D14365/,female
u19262,28/11/14 14:52,28/11/14 14:52,A00002/B00001/C00059/D15307/,female
u23864,15/12/14 13:31,15/12/14 13:31,A00003/B00012/C00048/D14466/,female
u10487,28/11/14 7:39,28/11/14 7:39,A00002/B00016/C00070/D14393/,female
u16932,20/12/14 3:09,20/12/14 3:18,A00002/B00007/C00016/D28980/;A00002/B00007/C00024/D33251/;A00002/B00007/C00024/D19978/;A00002/B00007/C00024/D24547/;A00002/B00007/C00041/D14716/,female
u14194,15/11/14 19:39,15/11/14 19:40,A00001/B00001/C00029/D03163/;A00001/B00001/C00029/D03167/,male
u23478,13/12/14 13:39,13/12/14 13:42,A00002/B00003/C00005/D26003/;A00002/B00003/C00005/D26005/;A00002/B00002/C00009/D26026/;A00002/B00017/C00045/D15265/;A00002/B00003/C00014/D01071/,female
